Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Nicaragua,55.21607079,55.35225218,55.48949619,55.63080429,55.77917793,55.93754804,56.10585477,56.28166184,56.46381245,56.65109831,56.84231109,57.0362425,57.23168422,57.42742795,57.62226537,57.81498819,58.00438808,58.18925674,58.36838587,58.54056714,58.70459227,58.85925293,58.99543762,59.12509537,59.26284027,
Netherlands,78.48268284,80.18405787,80.80852752,81.30113089,82.25095314,83.50489497,84.65322804,85.40892315,85.61495825,86.22231796,87.35027902,88.0059205,88.53424624,89.17499924,89.83647871,90.27877372,90.58032395,91.12197007,92.60624724,93.88980289,94.25322778,94.62947832,94.98561777,95.32216821,95.63965171,
Norway,76.13389224,76.39586193,76.79554425,77.26000214,77.56845939,77.82601489,78.08772278,78.40725026,78.7541006,79.05708202,79.24500275,79.31162045,79.49059254,79.97239805,80.61171595,81.2378241,81.68000031,81.96997459,82.24521124,82.49358949,82.70298857,82.86128772,82.95636618,83.07185607,83.32937379,
Nepal,31.09942418,32.80895233,35.03589443,38.04530839,41.61094708,45.50656334,49.50591003,53.38274001,56.91080612,59.86386121,62.01565816,63.1399498,63.65584062,64.13145702,64.56408471,64.95100942,65.28951688,65.57689281,65.81042292,65.98739295,66.10508861,66.14423527,66.29929687,66.54329335,66.77234316,
Nauru,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
New Zealand,85.70596605,85.75451744,85.80615782,85.85796206,85.90177083,85.92993258,85.93568417,85.92918407,85.91447231,85.89183455,85.86140433,85.82331519,85.77770068,85.70801298,85.50766595,85.15187638,84.69136559,84.17010259,83.80178467,83.80496587,83.81389771,83.82993826,83.8547305,83.88989915,83.93706588,
OECD members,75.60305387,75.91579283,76.30497052,76.72419709,77.13491956,77.49369246,77.78884698,78.06420963,78.31817889,78.54733878,78.75694277,78.92497301,79.16104242,79.53009083,79.91544334,80.22340608,80.3858304,80.45253619,80.53756503,80.65068078,80.73814424,80.85578973,80.9495516,81.05426451,81.18598463,
Oman,71.54008352,71.5179623,71.50133181,71.4926172,71.54289235,71.85778034,72.39202612,73.06792502,73.80777237,74.53386351,75.15797247,75.65858035,76.08815662,76.49142342,76.88925767,77.3025363,77.75213623,78.314226,78.96558397,79.57800175,80.01763789,80.12399421,80.01170532,79.57029732,79.44403028,
Other small states,51.53534286,51.52163689,51.51752837,51.5855834,51.71711537,51.84625825,51.97952327,52.14335738,52.32169486,52.47479052,52.57089628,52.6428502,52.7289448,52.8229476,52.94395357,53.09384776,53.25603025,53.44412544,53.65191407,53.87273287,54.05992916,54.21997179,54.43673751,54.74133847,54.96155442,
Pakistan,33.00468845,33.19884717,33.38570785,33.56692097,33.74413696,33.91900628,34.09317939,34.26830673,34.44603877,34.62802596,34.81591875,35.01136759,35.21602294,35.43153525,35.65955498,35.90173257,36.15971849,36.43515482,36.74785116,37.10916317,37.50801929,37.93333955,38.37404398,38.81918619,39.17343684,
Panama,62.216537,62.63370173,63.03309044,63.40799499,63.75537584,64.07219344,64.35540826,64.60198074,64.80887135,64.97304055,65.09260976,65.18966787,65.28294683,65.37097701,65.45311648,65.52872329,65.59715553,65.65777125,65.70992851,65.7529854,65.78629996,65.80923027,65.82113439,65.86012712,65.99584477,
Peru,72.77248312,73.15658141,73.55006519,73.95587507,74.37695164,74.81623548,75.2766672,75.76152506,76.27448791,76.82214754,77.40209368,78.0118165,78.64880615,79.31055278,79.99454657,80.69827766,81.41923622,82.19316505,82.685493,83.10330031,83.52674372,83.94801183,84.3663555,84.78102558,85.19127296,
Philippines,39.13841714,39.53751856,39.95539229,40.39285061,40.8507058,41.32977013,41.83085587,42.34705,43.15474924,44.33567726,45.52081767,46.68336325,47.91827848,49.13136888,50.23924002,51.15490477,51.91147482,52.60104824,53.20888975,53.71578599,54.10777199,54.45041025,54.79023436,55.12427162,55.45209832,
Palau,69.58762018,70.5337109,72.38170319,74.54448481,76.44532389,77.57426821,78.30689576,79.0196013,79.66392131,80.21867129,80.66266673,80.97472312,81.12856636,81.07568953,80.73386404,80.38824627,80.10893358,79.8284579,79.55208686,79.28038142,79.0796884,79.08907988,79.11348317,79.15319914,79.20950429,
Papua New Guinea,13.22287723,13.18640947,13.15306946,13.12260678,13.09516738,13.07089717,13.04994211,13.03244813,13.01856116,13.00842714,13.00219201,13.0000025,13.01437961,13.05824757,13.1316404,13.23413598,13.36536519,13.52496449,13.71257205,13.92782674,14.17036772,14.43983428,14.73586583,15.05810179,15.40618164,
Poland,61.74591606,61.75577086,61.75815346,61.72813744,61.65551726,61.54970108,61.41996885,61.27560052,61.12587604,60.98007535,60.8474784,60.73570907,60.63416328,60.53331875,60.43400633,60.33628868,60.24022842,60.1458882,60.05333065,59.96261841,59.87381411,59.80965132,59.8315488,59.88595614,59.97054687,
Pre-demographic dividend,33.52533172,34.01959369,34.51843521,35.03393343,35.58195526,36.13311939,36.65705884,37.15497586,37.66942528,38.17549799,38.66241069,39.15421012,39.6613429,40.18016622,40.69547512,41.19243465,41.66818166,42.1469262,42.61551402,43.04641254,43.49665173,43.96517485,44.44794988,44.94327467,45.44125104,
Puerto Rico (US),94.4035182,94.37744623,94.32187125,94.24494452,94.15442103,94.05805575,93.96360365,93.87881971,93.81145891,93.76927621,93.75887722,93.75982021,93.76307444,93.76983169,93.78130718,93.79871614,93.8232738,93.85619538,93.89869611,93.95199122,94.0116145,94.05507126,94.11109231,94.17743593,94.25395052,
"Korea, Dem. People's Rep.",59.41964177,59.48026763,59.54194142,59.60640248,59.67539013,59.75064371,59.83390257,59.92690602,60.03106922,60.15444146,60.30700747,60.48362307,60.67811408,60.88430632,61.09409475,61.32475712,61.56813514,61.82060761,62.08261198,62.35422266,62.63551405,62.92656056,63.22743659,63.53821654,63.85897482,
Portugal,54.40516354,55.0679833,55.78929987,56.58655095,57.41718576,58.24507634,59.03409471,59.7481129,60.35100294,60.80663687,61.07888672,61.14106984,61.14097939,61.14053152,61.13945374,61.13746921,61.13430112,61.12967265,61.12330697,61.11492725,61.10425668,61.09512493,61.12592558,61.20486526,61.32819073,
Paraguay,57.51411694,57.96865773,58.30897329,58.55213344,58.74213703,58.89407914,59.02022868,59.13285456,59.24422568,59.36661094,59.51227926,59.69349954,59.92129095,60.23753156,60.71019659,61.33027685,62.08276132,62.95263898,63.92489882,64.98452983,66.11652099,67.30586128,68.63965378,69.34660817,69.86225859,
West Bank and Gaza,72.06943286,73.72582845,75.4978749,77.28650267,78.99264223,80.51722406,81.76117863,82.59612631,83.09790989,83.50503448,83.88534911,84.23409506,84.54651359,84.81784599,85.04333352,85.21821745,85.33773907,85.37822554,85.53511311,85.81361742,86.07411837,86.33495639,86.59614232,86.85768704,87.11960141,
Pacific island small states,34.43844476,34.66196042,34.88770892,35.11471261,35.34455846,35.57668768,35.82869425,36.13075166,36.45808073,36.78821076,37.08352595,37.29155975,37.50214042,37.72611451,37.96586225,38.22588759,38.51061534,38.80435132,39.03307261,39.27088004,39.45091087,39.6583319,39.94279008,40.25263583,40.56327996,
Post-demographic dividend,76.82799696,77.10362484,77.46632031,77.87552469,78.29159783,78.66335871,78.97448712,79.24709324,79.49668831,79.70551169,79.87032207,79.97984959,80.08153234,80.19714249,80.29937849,80.40105624,80.51213924,80.57302821,80.63787581,80.70130344,80.73904318,80.81705381,80.93281888,81.06111832,81.15485534,
French Polynesia,55.95425399,55.89318758,55.86317944,55.92835502,56.27299499,56.84728508,57.58258343,58.41024819,59.26163751,60.06810953,60.7610224,61.27173426,61.52865396,61.61304867,61.68248074,61.73747422,61.77443814,61.78969411,61.78880252,61.78241424,61.76731009,61.73998132,61.69138069,61.6967135,61.71919847,
Qatar,96.29427189,96.46743076,96.64244976,96.83111821,97.04725796,97.30166549,97.58273788,97.86631251,98.12951939,98.34948853,98.50662322,98.63006102,98.74280105,98.83576218,98.90162784,98.93824077,98.98552653,99.03101253,99.07556848,99.11916967,99.16179138,99.20340891,99.24399753,99.28353252,99.32198917,
Romania,52.8619549,52.76480869,52.74664279,52.80234938,52.91752955,53.07450703,53.25663807,53.44727891,53.62978582,53.78751503,53.90382279,53.96088742,53.95630925,53.9101758,53.82671876,53.70718395,53.5528172,53.36486432,53.14457116,52.89318352,52.61194725,52.23215121,52.16348325,52.1645747,52.16747789,
Russian Federation,73.1568222,73.22998047,73.2929008,73.40573883,73.30657959,73.16139221,73.24391937,73.38560486,73.4822464,73.52886963,73.66963079,73.85348511,73.97265625,74.07629498,74.17764767,74.27591907,74.37031387,74.46003681,74.54429261,74.622286,74.69322168,74.75168402,74.85448936,74.98050479,75.11191362,
Rwanda,15.78044746,16.54873997,16.87788471,16.89474323,16.90200995,16.90721145,16.91101392,16.91408361,16.91708671,16.92068944,16.92555803,16.93235869,16.94102489,17.07422061,17.50207165,18.19531499,19.12139518,20.24775681,21.54184446,22.9711027,24.50297611,26.10490928,27.78067027,28.85553106,29.88497143,
South Asia,27.04118505,27.3367177,27.66241109,28.02279293,28.41064857,28.81943525,29.24272973,29.67449732,30.10903987,30.54066597,30.9636904,31.34991455,31.6728581,32.00037733,32.31958108,32.63803481,32.95321399,33.26438762,33.57357951,33.88606645,34.20006539,34.50869687,34.8137521,35.1371655,35.46285872,
Saudi Arabia,79.97048608,80.15524281,80.34381341,80.54144563,80.75423165,80.97755031,81.20085881,81.42300155,81.6441431,81.86444801,82.07916685,82.25438762,82.4311918,82.60718846,82.78225713,82.95627734,83.12912863,83.30069053,83.47084259,83.63946433,83.80643529,83.971635,84.134943,84.29623883,84.45540202,
Sudan,32.34358805,32.37604153,32.40388202,32.42716847,32.44595983,32.46031504,32.47029306,32.47595283,32.48162307,32.5774623,32.71740266,32.90597601,33.14255616,33.4264778,33.76245824,34.09143946,34.18819588,34.28722257,34.38205422,34.47276858,34.55944338,34.64215634,34.72098521,34.7960077,34.86730155,
Senegal,40.66675555,40.87634202,41.10814716,41.35893935,41.62481939,41.90575997,42.2046413,42.52434361,42.8677471,43.23773199,43.63717851,44.06896685,44.53597725,45.03987505,45.60209053,46.27476696,47.05535799,47.93383496,48.90016923,49.94433213,51.05629501,52.22602922,53.4435061,54.69922762,55.23681691,
Singapore,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
Solomon Islands,15.75235937,16.06192584,16.40262121,16.77331158,17.17286301,17.60014159,18.0540134,18.53334453,19.03700105,19.5633741,20.11940582,20.7284893,21.39069642,22.10272625,22.86127783,23.66305021,24.50474244,25.38305358,26.29468267,27.27510675,28.03275552,28.68893968,29.35116899,30.00888211,30.66171886,
Sierra Leone,35.53278672,35.7636513,36.00827915,36.26905116,36.54912838,36.84855197,37.17038053,37.51228594,37.87259516,38.24963515,38.64173289,39.04721535,39.46440949,39.89164228,40.32724069,40.76695652,41.22941154,41.71066821,42.20110253,42.70184449,43.21296591,43.7345386,44.26663435,44.80932499,45.36268232,
El Salvador,56.56385698,57.45267604,58.3486234,59.24685766,60.14253743,61.03082132,61.90686794,62.76768781,63.63725035,64.52990475,65.43279275,66.33441364,67.2232667,68.0878512,68.91666643,69.69821167,70.39901733,71.08567047,71.75772095,72.4148941,73.05702209,73.68385315,74.14650213,74.60806751,75.06749051,
San Marino,93.77097626,93.90000153,93.94881673,94,94.21437918,94.64548968,95.2084276,95.81828902,96.39017002,96.8391667,97.07461577,97.09999847,97.09999847,97.09999847,97.09999847,97.09999847,97.09999847,97.09999847,97.09999847,97.09999847,97.09999847,97.10356685,97.11418894,97.13173104,97.15605559,
"Somalia, Fed. Rep.",33.05961369,33.51281839,33.98720551,34.47196657,34.9620706,35.46749281,35.99820838,36.5641925,37.17542036,37.84186715,38.57350806,39.38031828,40.27227301,41.25934743,42.35151672,43.86181074,45.94284273,48.363963,50.95062153,51.64211707,52.28631801,52.90606497,53.50101159,54.07144355,54.61764655,
Serbia,55.59231157,56.04823211,56.4629015,56.87842645,57.3144556,57.75089099,58.17091529,58.55771118,58.89446132,59.1643484,59.35055507,59.43491878,59.34684372,59.61110687,59.87793732,60.1388092,60.385387,60.62120819,60.8433609,61.04922485,61.22320175,61.36389923,61.90138135,62.14346492,62.38300298,
Sub-Saharan Africa (excluding high income),34.60816844,35.10957606,35.62504366,36.15902959,36.71180599,37.2638245,37.81753256,38.34619052,38.85170914,39.33199084,39.78858128,40.24302022,40.69966972,41.16324941,41.64872221,42.13608248,42.60747487,43.08551024,43.56915386,44.02015206,44.49299165,44.97859725,45.47491583,45.98068862,46.48827609,
South Sudan,16.04285401,16.25596187,16.44764541,16.61544723,16.75690991,16.86957603,16.95098818,16.99868895,17.03011412,17.29372846,17.5356202,17.78176781,18.03218854,18.28689965,18.54591837,18.80926196,19.07694766,19.34899272,19.62541439,19.90622992,20.19145655,20.48111153,20.7752121,21.07377553,21.37681904,
Sub-Saharan Africa,32.66059332,33.12479856,33.60324679,34.09825026,34.61130755,35.12538844,35.64224466,36.10133266,36.62342606,37.08944204,37.53267959,37.97619232,38.41952001,38.87808975,39.35668535,39.83802489,40.30342553,40.77471318,41.25646736,41.70690969,42.16683899,42.64869756,43.15547709,43.63922847,44.14922276,
Small states,49.29618718,49.31709291,49.33880648,49.39082358,49.46701868,49.51459233,49.58662321,49.68671012,49.80316791,49.90829276,49.97891725,50.03938789,50.12164119,50.2078521,50.31455358,50.44324806,50.58237178,50.74051996,50.88340756,51.05100075,51.20917005,51.34007278,51.52228006,51.7493987,51.92759482,
Sao Tome and Principe,52.96634371,53.96120399,55.0882711,56.41284709,57.87748455,59.41880169,60.97341673,62.47794788,63.86901334,65.08323134,66.05722007,66.72759776,67.03358894,67.13066864,67.26067352,67.39157104,67.52188873,67.65200043,67.78288269,67.91299438,68.04367065,68.17389679,68.37209198,68.60439211,68.87101702,
Suriname,66.70152221,66.71895929,66.73205495,66.74040733,66.74360471,66.73218265,66.69679823,66.64331801,66.57769618,66.50588691,66.43384437,66.36752273,66.31325627,66.26835751,66.22492662,66.18288151,66.1426467,66.10464671,66.06930604,66.03704923,66.00830078,65.98539734,65.89854431,65.75624084,65.76418572,
Slovak Republic,56.10588933,55.99684267,55.87761404,55.73860072,55.58438334,55.41898476,55.24642784,55.07073545,54.89593045,54.7260357,54.56507407,54.4167388,54.27645283,54.13840241,54.00291255,53.8700628,53.73993271,53.61260182,53.48814969,53.36665587,53.24819989,53.19014799,53.19028311,53.19080502,53.1919703,
Slovenia,50.69750298,50.75975035,50.77445563,50.75538426,50.71244106,50.6487814,50.56725528,50.47071271,50.36200368,50.24397821,50.11948628,49.94638187,49.76194763,50.04665808,50.98347092,53.66121603,53.64727402,55.24511337,55.1913431,55.45232773,55.38439178,55.30462894,55.33778179,55.53789278,55.75777084,
Sweden,84.04000092,84.08271528,84.13425084,84.19542897,84.26707105,84.34999847,84.45532006,84.59068755,84.75173667,84.93410319,85.13342285,85.36007489,85.62506689,85.92497713,86.25638387,86.61586541,87,87.23737379,87.47374309,87.70884202,87.94240469,88.1741652,88.40385765,88.63121616,88.85597483,
Eswatini,22.84093308,22.70956191,22.56908843,22.4312317,22.30771078,22.21024476,22.1505527,22.13998997,22.16920088,22.23438656,22.33307921,22.46347537,22.62377159,22.81216444,23.02685045,23.26602618,23.52788817,23.8052005,24.05792954,24.34595495,24.66527989,25.01561805,25.39668292,25.80818785,26.24984613,
Sint Maarten (Dutch part),100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
Seychelles,43.39742307,43.21729859,43.09484645,43.00493286,42.92377569,42.85103491,42.78804314,42.73613301,42.69663713,42.67088812,42.66030724,42.67398449,42.72617585,42.81506963,42.93862562,43.09480357,43.28156325,43.49686444,43.7386669,44.0049304,44.29361472,44.60267961,44.910821,45.09710813,45.28986225,
Syrian Arab Republic,51.87681161,52.2854637,52.69577457,53.10240105,53.5,53.82272024,54.05977038,54.28839694,54.58584644,55.02936538,55.69620029,58.48177042,65.08966628,73.06204919,76,75.75290672,75.15400963,74.53955963,74.06126024,73.82487883,73.41250311,73.01250076,72.61249924,72.16738031,72.07613458,
Turks and Caicos Islands,84.61394347,85.33379637,86.0142597,86.67156552,87.30418831,87.90843607,88.4806168,89.0170385,89.51400918,89.96783684,90.37482947,90.73129508,91.03526676,91.31689279,91.59712005,91.87379372,92.14669045,92.41558688,92.68025966,92.94048543,93.19604084,93.44670254,93.69224717,93.93245137,94.16709179,
Chad,21.65276908,21.67809826,21.7007762,21.72070312,21.73777921,21.7519047,21.76297978,21.77090468,21.7755796,21.77843966,21.84723782,21.95587368,22.10619041,22.29759299,22.52945135,22.80112588,23.11197347,23.46134947,23.84860849,24.27310474,24.73419218,25.23122464,25.76355586,26.33053952,26.93152924,
East Asia & Pacific (IDA & IBRD countries),36.41121528,37.49980314,38.72796985,39.95945279,41.03905211,42.11376975,43.26533267,44.53935835,45.5089965,46.66370451,47.49444106,49.47569736,50.54896042,51.69775214,52.75302273,54.02108771,55.24056792,56.39883673,57.59529673,58.60981417,59.33019976,60.32087549,60.83018278,61.19910113,61.5847679,
Europe & Central Asia (IDA & IBRD countries),62.66849502,62.83945814,63.01336639,63.22226794,63.36235535,63.48587676,63.70217136,63.94856871,64.19452427,64.43543794,64.72586674,65.09534581,65.61540489,66.46646336,67.3911891,68.07198892,68.29986647,68.36719968,68.46563241,68.63938814,68.75507548,68.86803707,68.91127833,68.95992373,69.06970127,
Togo,33.09948441,33.55036359,34.00113704,34.45139897,34.90074356,35.34876503,35.79505758,36.23921541,36.68083272,37.11950372,37.5545883,37.98723056,38.41943596,38.85167679,39.28395065,39.71625513,40.14858783,40.58094634,41.01332827,41.4457312,41.87815273,42.31059045,42.7332328,43.2496853,43.81484916,
Thailand,31.46262127,32.74280548,34.0732781,35.42703544,36.78551628,38.13015944,39.4424037,40.70368787,41.89545074,42.99913112,44.00187366,44.80487236,45.37356581,45.83213438,46.31387995,46.95210438,47.88010956,49.23119736,54.58437347,55.92661667,57.23587799,58.50877762,59.74237442,60.93419266,61.86893384,
Tajikistan,26.53551047,26.53450418,26.5336514,26.53312044,26.53277726,26.53248783,26.53211808,26.53153399,26.53060151,26.52918659,26.5274313,26.47922134,26.41022491,26.48831558,26.56337357,26.47883224,26.37185097,26.2731514,26.23387527,26.13007355,26.19254423,26.19915252,26.19571266,26.18901276,26.17880637,
Turkmenistan,46.07366891,46.3715562,46.59248461,46.70000076,46.73754274,46.77286839,46.80600405,46.83697603,46.86581067,46.8925343,46.91717322,46.93975379,46.96030231,46.97884512,46.99540854,47.0100189,47.02270252,47.03348574,47.04239487,47.04945625,47.05469619,47.05814103,47.05921034,47.06788751,47.08752539,
Latin America & the Caribbean (IDA & IBRD countries),75.4082129,75.82806384,76.21741478,76.56951914,76.88329369,77.16290196,77.40712923,77.64022926,77.86525828,78.08314985,78.2956489,78.50114367,78.70477501,78.91658362,79.13305031,79.35482582,79.57671939,79.79522841,79.99228219,80.2043693,80.41929773,80.62109991,80.81952551,81.03980759,81.27200967,
Timor-Leste,24.11394272,24.46964167,24.85061089,25.26115408,25.70408301,26.30973089,27.12169788,28.00116552,28.80767455,29.4007657,29.639884,29.63335231,29.61360823,29.58369063,29.5463092,29.5043315,29.44629076,29.36009968,29.24861751,29.11487552,28.96190499,28.79273717,28.58572923,28.59547183,28.66410742,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",46.15120255,46.42201221,46.62731627,46.82350271,47.07027741,47.31881486,47.53091669,47.74794391,47.97480672,48.20688465,48.45792123,48.77091971,49.23547544,49.78610781,50.14243142,50.38510772,50.59241768,50.78665714,50.99171565,51.22343311,51.44953628,51.67357546,51.92527556,52.17767092,52.39419644,
Tonga,23.02515138,23.04886341,23.07142859,23.09436218,23.11917945,23.14739565,23.18014213,23.22399766,23.28890008,23.36120682,23.42436191,23.46075468,23.45890626,23.4170795,23.34310409,23.24344228,23.12770385,22.97113007,22.70171389,22.32881556,21.87662068,21.2580039,21.14721945,21.14794454,21.15052711,
South Asia (IDA & IBRD),27.04118505,27.3367177,27.66241109,28.02279293,28.41064857,28.81943525,29.24272973,29.67449732,30.10903987,30.54066597,30.9636904,31.34991455,31.6728581,32.00037733,32.31958108,32.63803481,32.95321399,33.26438762,33.57357951,33.88606645,34.20006539,34.50869687,34.8137521,35.1371655,35.46285872,
Sub-Saharan Africa (IDA & IBRD countries),32.66059332,33.12479856,33.60324679,34.09825026,34.61130755,35.12538844,35.64224466,36.10133266,36.62342606,37.08944204,37.53267959,37.97619232,38.41952001,38.87808975,39.35668535,39.83802489,40.30342553,40.77471318,41.25646736,41.70690969,42.16683899,42.64869756,43.15547709,43.63922847,44.14922276,
Trinidad and Tobago,55.92914683,55.90101909,55.82981214,55.71880508,55.57112413,55.38989555,55.17824558,54.93930046,54.67618642,54.39202972,54.0899566,53.92536155,53.92540534,53.925579,53.92596995,53.92666524,53.92775231,53.92931868,53.93145189,53.93423947,53.93776896,53.94212789,53.94740379,53.95368421,53.96105668,
Tunisia,63.61666538,63.95417575,64.28225549,64.60559727,64.92727415,65.23409017,65.52098097,65.80000305,66.0676054,66.33621979,66.62800598,66.91918862,67.20989227,67.49995422,67.75246434,67.88079071,68.06233565,68.28778076,68.54852403,68.82063826,69.10431664,69.39975238,69.70713865,70.02666865,70.35853557,
Turkiye,58.970612,59.87224614,60.73853427,61.58450607,62.43884812,63.33024703,64.28738939,65.33896182,66.51365089,67.84014322,69.34712539,71.00287235,73.77886802,78.52183684,83.60248507,87.2167108,88.10209586,88.03204727,88.16557496,88.66181529,88.9303115,89.17620482,89.03811646,89.02184468,89.34431229,
Tuvalu,45.51194944,46.09202207,46.74354819,47.49865116,48.40121265,49.42097909,50.52298612,51.67226937,52.83386445,53.972807,55.05413266,56.04287704,56.89649033,57.63143368,58.29995966,58.91485027,59.47447683,59.95312749,60.55964096,61.24065292,61.92126105,62.60982964,63.30657681,64.01172067,64.72547934,
Tanzania,22.1944164,22.59632287,23.03069182,23.52020873,24.08324691,24.70618845,25.37410332,26.07206148,26.7851329,27.49838755,28.19689539,28.86572641,29.48787646,30.07251088,30.64430772,31.20615666,31.75773032,32.29870133,32.8287423,33.34752585,33.8547246,34.35001118,34.82347364,35.47480194,36.16844589,
Uganda,11.64147581,11.90138897,12.20279357,12.59041367,13.12211184,13.79072395,14.58515203,15.4942981,16.50706419,17.61235234,18.79906455,20.05610287,21.37236932,22.73676592,24.19385034,24.97778566,25.69535671,26.41392606,27.1280475,27.83697818,28.53997523,29.23629578,29.92519697,30.60593594,31.27776982,
Ukraine,67.4038573,67.27498055,67.26727334,67.41967987,67.59709684,67.81360463,68.02933478,68.21023224,68.37520858,68.52514422,68.63739713,68.72342998,68.82419831,68.93262881,69.05543393,69.15873172,69.21022416,69.26331085,69.31579928,69.35276487,69.38391005,69.40270327,69.42345912,69.4754455,69.53156432,
Upper middle income,48.1503102,49.11992899,50.1871345,51.25572729,52.20775079,53.14551506,54.12936903,55.20417215,56.04662413,57.01717558,57.74001573,59.32677905,60.24548286,61.28524083,62.26997813,63.3807361,64.37359667,65.2912689,66.24312434,67.07894492,67.6849904,68.48779961,68.92054654,69.2696281,69.65048148,
Uruguay,91.27697682,91.37592506,91.48860847,91.62600942,91.80094341,92.081271,92.48454828,92.9603688,93.45975579,93.93373243,94.33332195,94.60368248,94.76065975,94.88447351,94.98978212,95.08000023,95.1585425,95.22882357,95.29425812,95.34793091,95.39976501,95.44971466,95.4977417,95.54396057,95.59819516,
United States,79.07408979,79.30862237,79.54610398,79.77733503,79.9960937,80.19615817,80.37130664,80.51531729,80.62196829,80.68503784,80.69977447,80.69575543,80.68374934,80.66088928,80.62422318,80.57079895,80.49766453,80.40186784,80.2804568,80.13047934,79.99745176,80.00747651,80.03249782,80.07156112,80.1247798,
Uzbekistan,47.6731005,48.49018863,49.25745927,49.95668815,50.56965102,51.07812363,51.46388172,51.70870103,51.7943573,51.61050415,51.33216476,51.33955002,51.33596802,51.12769699,50.88687134,50.65973282,50.65721893,50.67873764,50.58149719,50.5920105,50.76704025,50.92699051,50.98474121,50.99648411,50.99866867,
St. Vincent and the Grenadines,44.89031149,45.00765715,45.12142668,45.23615271,45.35171852,45.46812217,45.58536169,45.70343514,45.82234058,45.94207604,46.0626396,46.18402928,46.30631148,46.4319347,46.55799305,46.68456387,46.81165895,46.93929005,47.06746894,47.1962074,47.32551719,47.45541007,47.58589783,47.71699223,47.84870505,
"Venezuela, RB",88.21947643,88.37277412,88.4553811,88.52227434,88.58355464,88.6386733,88.6870816,88.72823086,88.76157236,88.7865574,88.80263729,88.80792789,88.84018685,88.8786817,88.91639135,88.95398041,88.99144284,89.02877261,89.06596369,89.10301005,89.13990566,89.17664447,89.21322047,89.24962762,89.28585988,
British Virgin Islands,41.98142541,42.02354542,42.44091789,42.85260823,43.28604333,43.74121413,44.2181116,44.71672669,45.23705035,45.77907352,46.34278717,46.92818222,47.53524965,48.16398037,48.81436536,49.48639554,50.18006186,50.89535528,51.63226672,52.39078714,53.17090748,53.97261868,54.79591169,55.64077745,56.5072069,
Virgin Islands (U.S.),92.62344465,92.93125053,93.21916748,93.47732242,93.70714839,93.91007838,94.08754543,94.24098254,94.37182274,94.48149903,94.57243927,94.65535789,94.73535911,94.81059582,94.87970707,94.94133191,94.99410939,95.03667855,95.06767845,95.08574814,95.09740245,95.16043106,95.21715147,95.27407909,95.3312197,
Viet Nam,24.36725269,24.94893627,25.55409257,26.17454078,26.80210013,27.42858982,28.04582906,28.64563705,29.21983301,29.75813474,30.25040273,30.69960417,31.12227794,31.53342017,31.94802699,32.38109454,32.84761893,33.3625963,33.94102278,34.6239135,35.57066763,36.65406564,37.54785156,38.12989044,38.49007034,
Vanuatu,21.65724906,21.93417069,22.20114589,22.46413724,22.72910731,23.00201867,23.28883388,23.59551554,23.9280262,24.28617533,24.74250412,24.7861634,24.81835514,24.84073628,24.85496377,24.86269458,24.86548756,24.76444415,24.2729727,23.50246689,22.41868521,22.25018224,22.25412497,22.26519668,22.28669334,
World,46.83906077,47.30416768,47.82540429,48.36300519,48.86500016,49.35779526,49.87133078,50.41454183,50.87924384,51.37287891,51.75898712,52.4574472,52.91696432,53.43242855,53.9080112,54.42468157,54.89364242,55.31842265,55.75103588,56.13939981,56.44255326,56.80751401,57.07033029,57.3099507,57.56347971,
Samoa,21.9529698,21.97498955,21.94319037,21.78068753,21.5282844,21.23529042,20.95679571,20.69444813,20.40384577,20.10453215,19.83021019,19.61742737,19.47871837,19.38659496,19.31266795,19.23401054,19.12646237,18.96571919,18.72412679,18.41473445,18.0516609,17.56724265,17.500795,17.50127998,17.50291151,
Kosovo,37.48319551,37.50848068,37.53410265,37.5615509,37.5923149,37.62788415,37.66974812,37.71939629,37.77831814,37.84800315,37.9299408,38.02551843,38.22969592,38.62517495,39.19389228,39.91768115,40.77837483,41.75780656,42.83780958,44.00021716,45.22686253,46.49957894,47.80019965,49.11055791,50.32144439,
"Yemen, Rep.",26.60548594,27.10336031,27.57776193,28.02770615,28.45065238,28.85237866,29.23794935,29.60915389,29.96466372,30.30315022,30.62328483,30.92373895,31.20318399,31.44271879,31.86261622,32.38831787,32.9512008,33.55869125,34.21060458,34.90675617,35.70256046,36.07049513,36.32263103,36.57079798,36.80775176,
South Africa,56.25899549,57.00143394,57.67235875,58.37243412,59.0977391,59.82417584,60.52764652,61.18405332,61.76929839,62.25928391,62.62991206,62.85062775,62.96165603,63.05240241,63.13523271,63.20963499,63.27509734,63.33110783,63.37715452,63.4127255,63.43730883,63.45039259,63.47666992,63.58237052,63.69179849,
